"Date","Site","TP.ugL","SRP.ugL","DP.ugL","PP.ugL","DOP.ugL","TN.mgL","NOx.mgL","NH4.mgL","DIN.mgL","SolN.mgL","Urea.mgL","DON.mgL","TON.mgL","TKN.mgL","TOC.mgL","SolOC.mgL","Cond","DO.per","Colour_PCU","Turb.NTU","Secchi_cm","Temp.C","pH","Phyco.ugL","TChl.ugL","TN_TP","DIN_SRP"
2012-11-18,"Lake_Inlet",19,4,21,19,17,0.703,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,NA,NA,NA,NA,0.03,NA,NA,NA,81.8200713944041,NA
2012-11-25,"Lake_Inlet",119,8,120,119,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA
2012-12-02,"Lake_Inlet",28,6,28,28,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA
2012-12-09,"Lake_Inlet",20,9,14,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,NA,NA,NA,NA,1.53,NA,NA,NA,NA,NA
2012-12-16,"Lake_Inlet",19,8,17,2,9,1.763,1.32,NA,NA,NA,NA,NA,NA,0.44,NA,NA,281,NA,NA,NA,NA,0.03,NA,NA,NA,205.190307067332,NA
2012-12-23,"Lake_Inlet",53,11,44,9,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA
2012-12-30,"Lake_Inlet",17,11,17,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA
2013-01-06,"Lake_Inlet",22,14,22,22,8,1.383,0.76,NA,NA,NA,NA,NA,NA,0.62,NA,NA,251,151.5,NA,NA,NA,0.07,NA,NA,NA,139.013708523908,NA
2013-01-13,"Lake_Inlet",49,11,35,14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,134.7,NA,NA,NA,0.02,NA,NA,NA,NA,NA
2013-01-20,"Lake_Inlet",33,9,33,33,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411,138.1,NA,NA,NA,0.02,NA,NA,NA,NA,NA
2013-01-27,"Lake_Inlet",16,8,13,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA
2013-02-03,"Lake_Inlet",47,21,29,18,8,1.693,0.94,NA,NA,NA,NA,NA,NA,0.75,NA,NA,118,NA,NA,NA,NA,0.02,NA,NA,NA,79.6557681832813,NA
2013-02-10,"Lake_Inlet",33,13,23,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA
2013-02-17,"Lake_Inlet",23,12,27,23,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA
2013-02-24,"Lake_Inlet",135,9,20,115,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA
2013-03-03,"Lake_Inlet",30,5,22,8,17,0.937,0.484,0.05,0.534,NA,NA,NA,0.4,0.45,NA,NA,362,NA,NA,NA,NA,0.12,NA,NA,NA,69.067934141042,236.172530403307
2013-03-10,"Lake_Inlet",28,18,20,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA
2013-03-17,"Lake_Inlet",45,9,15,30,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA
2013-03-23,"Lake_Inlet",37,14,31,6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA
2013-03-31,"Lake_Inlet",56,11,21,35,10,1.218,0.445,0.05,0.495,NA,NA,NA,0.72,0.77,NA,NA,104,NA,NA,NA,NA,0.03,NA,NA,NA,48.096933860224,99.5108976418428
2013-04-07,"Lake_Inlet",42,5,24,18,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA
2013-04-14,"Lake_Inlet",51,7,30,21,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA
2013-04-21,"Lake_Inlet",44,5,39,5,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,NA,NA,NA,NA,1.81,NA,NA,NA,NA,NA
2013-04-28,"Lake_Inlet",27,8,22,5,14,1.125,0.618,0.003,0.621,NA,NA,NA,0.501,0.504,NA,NA,232,NA,NA,NA,NA,4.27,NA,NA,NA,92.1397200387434,171.656298432179
2013-05-05,"Lake_Inlet",32,11,11,21,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,NA,NA,NA,NA,11.1,NA,NA,NA,NA,NA
2013-05-12,"Lake_Inlet",38,7,26,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,119.2,NA,NA,NA,11.8,NA,NA,NA,NA,NA
2013-05-19,"Lake_Inlet",73,7,54,19,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,119,NA,NA,NA,9.79,NA,NA,NA,NA,NA
2013-05-26,"Lake_Inlet",83,35,38,45,3,1.744,0.877,0.06,0.937,NA,NA,NA,0.804,0.864,NA,NA,257,123.9,NA,NA,NA,6.87,NA,NA,NA,46.4650617101403,59.2010864066075
2013-06-02,"Lake_Inlet",94,20,40,54,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,116.2,NA,NA,NA,15.97,NA,NA,NA,NA,NA
2013-06-09,"Lake_Inlet",24,11,18,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,120.6,NA,NA,NA,13.65,NA,NA,NA,NA,NA
2013-06-16,"Lake_Inlet",31,7,21,10,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,133.5,NA,NA,NA,14.77,NA,NA,NA,NA,NA
2013-06-23,"Lake_Inlet",25,4,20,5,16,1.501,0.479,0.06,0.539,NA,NA,NA,0.955,1.015,NA,NA,322,136.4,NA,NA,NA,16.69,NA,NA,NA,132.769650987028,297.979854605296
2013-06-30,"Lake_Inlet",47,12,31,16,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,117.3,NA,NA,NA,15.86,NA,NA,NA,NA,NA
2013-07-07,"Lake_Inlet",30,12,25,5,13,1.414,0.496,0.03,0.526,NA,NA,NA,0.88,0.91,NA,NA,306,109.6,NA,NA,NA,19.51,NA,NA,NA,104.228451307827,96.930985480758
2013-07-15,"Lake_Inlet",41,25,33,8,8,1.377,0.744,0.02,0.764,NA,NA,NA,0.61,0.63,NA,NA,412,101.6,NA,NA,NA,22.13,NA,NA,NA,74.2691089717168,67.5789562652159
2013-07-21,"Lake_Inlet",49,21,36,13,15,1.218,0.275,0.03,0.305,NA,NA,NA,0.91,0.94,NA,NA,252,121.2,NA,NA,NA,17.73,NA,NA,NA,54.9679244116846,32.1172738420763
2013-07-28,"Lake_Inlet",50,22,35,15,13,0.63,0.184,0.04,0.224,NA,NA,NA,0.4,0.44,NA,NA,360,118.4,NA,NA,NA,17.44,NA,NA,NA,27.863051339716,22.5155970421947
2013-08-04,"Lake_Inlet",43,13,27,16,14,0.66,0.154,0.06,0.214,NA,NA,NA,0.44,0.5,NA,NA,319,125.5,NA,NA,NA,18.1,NA,NA,NA,33.9417015212487,36.4022770860758
2013-08-11,"Lake_Inlet",35,15,23,12,8,1.192,0.349,0.003,0.352,NA,NA,NA,0.837,0.84,NA,NA,288,116,NA,NA,NA,15.5,NA,NA,NA,75.3123745962391,51.8930903258203
2013-08-18,"Lake_Inlet",22,16,17,5,1,1.114,0.471,0.003,0.474,NA,NA,NA,0.637,0.64,NA,NA,357,110.5,NA,NA,NA,13.76,NA,NA,NA,111.974888861629,65.5113409475465
2013-08-25,"Lake_Inlet",30,18,28,2,10,0.962,0.539,0.003,0.542,NA,NA,NA,0.417,0.42,NA,NA,361,130.8,NA,NA,NA,13.41,NA,NA,NA,70.9107285418169,66.5863043479985
2013-09-01,"Lake_Inlet",45,22,43,2,21,1.023,0.177,0.02,0.197,NA,NA,NA,0.82,0.84,NA,NA,312,110.1,NA,NA,NA,18.13,NA,NA,NA,50.2714312531384,19.8016634701445
2013-09-08,"Lake_Inlet",37,13,25,12,12,1.063,0.63,0.06,0.69,NA,NA,NA,0.37,0.43,NA,NA,281,117.9,NA,NA,NA,13.81,NA,NA,NA,63.5315820980654,117.371827987815
2013-09-15,"Lake_Inlet",56,24,56,56,32,1.457,0.654,0.04,0.694,NA,NA,NA,0.76,0.8,NA,NA,120,119.7,NA,NA,NA,12.69,NA,NA,NA,57.534673755621,63.9449657068879
2013-09-22,"Lake_Inlet",88,30,64,24,34,1.08,0.363,0.07,0.433,NA,NA,NA,0.64,0.71,NA,NA,241,113.2,NA,NA,NA,14.49,NA,NA,NA,27.1393357205026,31.9171990214207
2013-09-29,"Lake_Inlet",11,5,11,11,6,0.929,0.456,0.03,0.486,NA,NA,NA,0.44,0.47,NA,NA,325,124.1,NA,NA,NA,10.54,NA,NA,NA,186.758836180347,214.94353890638
2013-10-06,"Lake_Inlet",16,5,16,16,11,0.444,0.059,0.04,0.099,NA,NA,NA,0.34,0.38,NA,NA,357,123.5,NA,NA,NA,9.52,NA,NA,NA,61.3650535458031,43.7847949624108
2013-10-13,"Lake_Inlet",21,7,13,8,6,0.738,0.455,0.003,0.458,NA,NA,NA,0.277,0.28,NA,NA,316,117.1,NA,NA,NA,9.94,NA,NA,NA,77.7132724441058,144.685686095124
2013-10-20,"Lake_Inlet",42,5,39,3,34,1.028,0.505,0.003,0.508,NA,NA,NA,0.517,0.52,NA,NA,253,121.7,NA,NA,NA,9.8,NA,NA,NA,54.1255041141875,224.673493342472
2013-10-27,"Lake_Inlet",24,2,20,4,18,1.03,0.377,0.003,0.38,NA,NA,NA,0.647,0.65,NA,NA,274,123.8,NA,NA,NA,5.14,NA,NA,NA,94.9039116399057,420.15712337667
2013-11-03,"Lake_Inlet",41,8,40,1,32,1.65,1.027,0.02,1.047,NA,NA,NA,0.6,0.62,NA,NA,217,129.2,NA,NA,NA,3.42,NA,NA,NA,88.993485695957,289.410860641693
2013-11-10,"Lake_Inlet",26,6,17,9,11,1.434,0.981,0.003,0.984,NA,NA,NA,0.447,0.45,NA,NA,247,131.6,NA,NA,NA,3.07,NA,NA,NA,121.964638648207,362.661938072494
2013-11-17,"Lake_Inlet",20,5,14,6,9,1.38,0.987,0.07,1.057,NA,NA,NA,0.32,0.39,NA,NA,259,135,NA,NA,NA,2.11,NA,NA,NA,152.583376384159,467.480083588568
2013-11-24,"Lake_Inlet",33,9,15,18,6,1.095,0.792,0.02,0.812,NA,NA,NA,0.28,0.3,NA,NA,236,137.2,NA,NA,NA,0.03,NA,NA,NA,73.3767225035811,199.513207123892
2013-12-01,"Lake_Inlet",29,8,18,11,10,1.473,0.83,0.04,0.87,NA,NA,NA,0.6,0.64,NA,NA,227,138.1,NA,NA,NA,0.02,NA,NA,NA,112.321495958954,240.48466930112
2013-12-08,"Lake_Inlet",32,9,21,11,12,1.67,1.097,0.07,1.167,NA,NA,NA,0.5,0.57,NA,NA,147,143.7,NA,NA,NA,0.03,NA,NA,NA,115.404999348526,286.738808760569
2013-12-15,"Lake_Inlet",20,7,16,4,9,1.22,0.777,0.1,0.877,NA,NA,NA,0.34,0.44,NA,NA,279,131,NA,NA,NA,0.02,NA,NA,NA,134.89255013672,277.050975339353
2013-12-23,"Lake_Inlet",32,6,16,16,10,0.82,0.347,0.12,0.467,NA,NA,NA,0.35,0.47,NA,NA,129,NA,NA,NA,NA,0.03,NA,NA,NA,56.6659278238272,172.116997032373
2013-12-29,"Lake_Inlet",17,4,12,5,8,1.138,0.565,0.1,0.665,NA,NA,NA,0.47,0.57,NA,NA,251,157.1,NA,NA,NA,0.1,NA,NA,NA,148.030590217539,367.637482954586
2014-01-05,"Lake_Inlet",16,6,15,1,9,1.024,0.641,0.04,0.681,NA,NA,NA,0.34,0.38,NA,NA,275,NA,NA,NA,NA,0.04,NA,NA,NA,141.52660997951,250.988597385537
2014-01-12,"Lake_Inlet",63,28,53,10,25,0.984,0.424,0.02,0.444,NA,NA,NA,0.53,0.55,NA,NA,70,NA,NA,NA,NA,0.02,NA,NA,NA,34.5392321973804,35.065744883316
2014-01-19,"Lake_Inlet",32,9,13,19,4,1.378,0.725,0.003,0.728,NA,NA,NA,0.647,0.65,NA,NA,127,135.6,NA,NA,NA,0.05,NA,NA,NA,95.2264006600413,178.873909835214
2014-01-26,"Lake_Inlet",42,9,20,22,11,1.483,0.96,0.003,0.963,NA,NA,NA,0.517,0.52,NA,NA,266,141.1,NA,NA,NA,0.04,NA,NA,NA,78.0818313242608,236.614801059493
2014-02-02,"Lake_Inlet",22,6,18,4,12,0.901,0.548,0.05,0.598,NA,NA,NA,0.3,0.35,NA,NA,271,146.7,NA,NA,NA,0.03,NA,NA,NA,90.5649684598994,220.398210332674
2014-02-09,"Lake_Inlet",39,9,18,21,9,0.993,0.45,0.05,0.5,NA,NA,NA,0.49,0.54,NA,NA,257,158.8,NA,NA,NA,0.03,NA,NA,NA,56.3044566144444,122.852960051658
2014-02-16,"Lake_Inlet",51,9,15,36,6,1.118,0.435,0.05,0.485,NA,NA,NA,0.63,0.68,NA,NA,261,NA,NA,NA,NA,0.04,NA,NA,NA,48.4763327074424,119.167371250108
2014-02-23,"Lake_Inlet",41,7,8,33,1,1.122,0.459,0.06,0.519,NA,NA,NA,0.6,0.66,NA,NA,136,146.3,NA,NA,NA,0.02,NA,NA,NA,60.5155702732508,163.95605040037
2014-03-02,"Lake_Inlet",21,8,21,21,13,1.006,0.523,0.02,0.543,NA,NA,NA,0.46,0.48,NA,NA,263,163.5,NA,NA,NA,0.03,NA,NA,NA,105.934352410258,150.095603943113
2014-04-06,"Lake_Inlet",73,16,44,29,28,1.354,0.731,0.09,0.821,NA,NA,NA,0.53,0.62,NA,NA,104,163.7,NA,NA,NA,0.02,NA,NA,NA,41.0160594846439,113.470065227712
2014-04-13,"Lake_Inlet",95,13,35,60,22,1.327,0.454,0.06,0.514,NA,NA,NA,0.81,0.87,NA,NA,78,151.5,NA,NA,NA,0.53,NA,NA,NA,30.8891137241463,87.4335066459953
2014-04-20,"Lake_Inlet",47,7,23,24,16,1.304,0.531,0.05,0.581,NA,NA,NA,0.72,0.77,NA,NA,101,153.3,NA,NA,NA,0.64,NA,NA,NA,61.3532910283513,183.542322317177
2014-04-27,"Lake_Inlet",70,13,33,37,20,1.075,0.348,0.05,0.398,NA,NA,NA,0.67,0.72,NA,NA,107,124.1,NA,NA,NA,4.06,NA,NA,NA,33.9600682428511,67.7014312161597
2014-05-04,"Lake_Inlet",570,53,83,487,30,2.014,0.434,0.11,0.544,NA,NA,NA,1.46,1.57,NA,NA,177,125.7,NA,NA,NA,7.11,NA,NA,NA,7.81344825928544,22.6976638646384
2014-05-11,"Lake_Inlet",31,7,23,8,16,0.902,0.429,0.06,0.489,NA,NA,NA,0.41,0.47,NA,NA,212,130.5,NA,NA,NA,10.4,NA,NA,NA,64.3432470773779,154.478822053527
2014-05-18,"Lake_Inlet",39,8,23,16,15,0.986,0.403,0.05,0.453,NA,NA,NA,0.53,0.58,NA,NA,181,123,NA,NA,NA,12.25,NA,NA,NA,55.9075470512006,125.217879532652
2014-05-25,"Lake_Inlet",22,1.5,20,2,18.5,0.614,0.091,0.03,0.121,NA,NA,NA,0.49,0.52,NA,NA,239,127.6,NA,NA,NA,12.5,NA,NA,NA,61.7168597495874,178.382497995007
2014-06-01,"Lake_Inlet",21,4,10,11,6,0.993,0.42,0.07,0.49,NA,NA,NA,0.5,0.57,NA,NA,261,130,NA,NA,NA,10.97,NA,NA,NA,104.565419426825,270.890776913905
2014-06-08,"Lake_Inlet",39,1.5,22,17,20.5,0.666,0.183,0.07,0.253,NA,NA,NA,0.41,0.48,NA,NA,356,104.7,NA,NA,NA,16.52,NA,NA,NA,37.7631098743404,372.981586716833
2014-06-15,"Lake_Inlet",73,15,36,37,21,1.857,0.969,0.08,1.049,NA,NA,NA,0.8,0.88,NA,NA,177,110.8,NA,NA,NA,13.16,NA,NA,NA,56.2531923655714,154.647306113027
2014-06-24,"Lake_Inlet",35,17,27,8,10,1.202,0.766,0.04,0.806,NA,NA,NA,0.39,0.43,NA,NA,338,116,NA,NA,NA,16.23,NA,NA,NA,75.944189819362,104.844161437027
2014-06-29,"Lake_Inlet",45,18,40,5,22,1.284,0.783,0.05,0.833,NA,NA,NA,0.44,0.49,NA,NA,360,104.6,NA,NA,NA,16.49,NA,NA,NA,63.0972802825315,102.336515723031
2014-07-06,"Lake_Inlet",44,20,36,8,16,0.874,0.301,0.12,0.421,NA,NA,NA,0.45,0.57,NA,NA,354,103.3,NA,NA,NA,17.27,NA,NA,NA,43.9255174439246,46.5489865635731
2014-07-13,"Lake_Inlet",45,24,38,7,14,0.961,0.378,0.13,0.508,NA,NA,NA,0.45,0.58,NA,NA,407,99.5,NA,NA,NA,18.12,NA,NA,NA,47.2246778438573,46.8069777796816
2014-07-20,"Lake_Inlet",31,20,31,31,11,0.67,0.277,0.13,0.407,NA,NA,NA,0.26,0.39,NA,NA,389,89.5,NA,NA,NA,17.96,NA,NA,NA,47.7937644588062,45.0010392669223
2014-07-27,"Lake_Inlet",191,7,24,167,17,0.91,0.207,0.16,0.367,NA,NA,NA,0.54,0.7,NA,NA,346,67.5,NA,NA,NA,17.35,NA,NA,NA,10.5357669405558,115.938093443036
2014-08-03,"Lake_Inlet",298,1.5,32,266,30.5,0.952,0.049,0.04,0.089,NA,NA,NA,0.86,0.9,NA,NA,280,126.2,NA,NA,NA,19.74,NA,NA,NA,7.06445746122553,131.206961335171
2014-08-10,"Lake_Inlet",51,12,26,25,14,0.963,0.32,0.06,0.38,NA,NA,NA,0.58,0.64,NA,NA,347,97.3,NA,NA,NA,16.86,NA,NA,NA,41.7555531281458,70.026187229445
2014-08-17,"Lake_Inlet",54,14,41,13,27,0.936,0.203,0.05,0.253,NA,NA,NA,0.68,0.73,NA,NA,227,114.4,NA,NA,NA,14.75,NA,NA,NA,38.3301235361172,39.9623128625178
2014-08-24,"Lake_Inlet",35,12,34,1,22,0.821,0.268,0.05,0.318,NA,NA,NA,0.5,0.55,NA,NA,356,108,NA,NA,NA,15.35,NA,NA,NA,51.8720298183828,58.6008619446408
2014-08-31,"Lake_Inlet",25,16,23,2,7,0.593,0.16,0.05,0.21,NA,NA,NA,0.38,0.43,NA,NA,412,109.7,NA,NA,NA,17.6,NA,NA,NA,52.4532998236558,29.0240118122042
2014-09-07,"Lake_Inlet",33,12,33,33,21,0.603,0.16,0.03,0.19,NA,NA,NA,0.41,0.44,NA,NA,310,104.6,NA,NA,NA,15.47,NA,NA,NA,40.4074554060816,35.0130936147225
2014-09-14,"Lake_Inlet",29,11,25,4,14,0.614,0.121,0.02,0.141,NA,NA,NA,0.47,0.49,NA,NA,243,118.8,NA,NA,NA,10.07,NA,NA,NA,46.8196867065835,28.3455284191916
2014-09-21,"Lake_Inlet",37,14,27,10,13,0.489,0.096,0.03,0.126,NA,NA,NA,0.36,0.39,NA,NA,359,114,NA,NA,NA,12.4,NA,NA,NA,29.2257230912079,19.9021795283686
2014-09-28,"Lake_Inlet",42,14,27,15,13,0.563,0.05,0.02,0.07,NA,NA,NA,0.49,0.51,NA,NA,379,104.4,NA,NA,NA,13.29,NA,NA,NA,29.6426642181786,11.0567664046492
2014-10-05,"Lake_Inlet",64,4,35,29,31,0.683,0.01,0.04,0.05,NA,NA,NA,0.63,0.67,NA,NA,254,113.9,NA,NA,NA,11.4,NA,NA,NA,23.5992857949231,27.641916011623
2014-10-12,"Lake_Inlet",22,7,22,22,15,0.853,0.387,0.03,0.417,NA,NA,NA,0.43,0.46,NA,NA,345,123.7,NA,NA,NA,6.79,NA,NA,NA,85.7401976651434,131.733474021106
2014-10-19,"Lake_Inlet",92,29,60,32,31,2.127,1.129,0.05,1.179,NA,NA,NA,0.94,0.99,NA,NA,215,NA,NA,NA,NA,8.96,NA,NA,NA,51.1255263971497,89.9029489040097
2014-10-25,"Lake_Inlet",49,16,46,3,30,1.682,1.239,0.03,1.269,NA,NA,NA,0.41,0.44,NA,NA,221,117.5,NA,NA,NA,8.66,NA,NA,NA,75.9080860923264,175.387957093748
2014-11-02,"Lake_Inlet",27,4,18,9,14,1.532,1.109,0.04,1.149,NA,NA,NA,0.38,0.42,NA,NA,262,131.4,NA,NA,NA,3.39,NA,NA,NA,125.473823199427,635.211229947097
2014-11-09,"Lake_Inlet",21,3,21,21,18,1.462,0.929,0.04,0.969,NA,NA,NA,0.49,0.53,NA,NA,240,132.9,NA,NA,NA,4.38,NA,NA,NA,153.952309367592,714.267109740339
2014-11-16,"Lake_Inlet",24,9,20,4,11,1.201,0.918,0.04,0.958,NA,NA,NA,0.24,0.28,NA,NA,294,147.6,NA,NA,NA,0.28,NA,NA,NA,110.659803766531,235.386271458976
2014-11-23,"Lake_Inlet",24,5,27,24,22,0.938,0.685,0.05,0.735,NA,NA,NA,0.2,0.25,NA,NA,307,142.4,NA,NA,NA,0.08,NA,NA,NA,86.4270573963413,325.068932296687
2014-11-30,"Lake_Inlet",25,8,16,9,8,1.712,1.369,0.06,1.429,NA,NA,NA,0.28,0.34,NA,NA,146,140.2,NA,NA,NA,0.39,NA,NA,NA,151.433472678075,395.002979806093
2014-12-07,"Lake_Inlet",28,10,22,6,12,1.482,0.999,0.04,1.039,NA,NA,NA,0.44,0.48,NA,NA,259,129.2,NA,NA,NA,0.36,NA,NA,NA,117.043770083501,229.75960588861
2014-12-14,"Lake_Inlet",29,12,21,8,9,1.095,0.579,0.04,0.619,NA,NA,NA,0.47,0.51,NA,NA,232,127.3,NA,NA,NA,0.2,NA,NA,NA,83.4976497454543,114.068973407964
2014-12-21,"Lake_Inlet",28,11,19,9,8,1.575,1.082,0.04,1.122,NA,NA,NA,0.45,0.49,NA,NA,126,129,NA,NA,NA,0.03,NA,NA,NA,124.388622052304,225.558034654844
2014-12-30,"Lake_Inlet",29,7,17,12,10,1.949,1.406,0.05,1.456,NA,NA,NA,0.49,0.54,NA,NA,142,135.4,NA,NA,NA,0.02,NA,NA,NA,148.618191190768,459.961482433407
2015-01-04,"Lake_Inlet",24,7,11,13,4,1.481,1.098,0.05,1.148,NA,NA,NA,0.33,0.38,NA,NA,348,118.4,NA,NA,NA,0.03,NA,NA,NA,136.458925377379,362.661938072494
2015-01-11,"Lake_Inlet",26,13,19,7,6,0.883,0.54,0.07,0.61,NA,NA,NA,0.27,0.34,NA,NA,260,137.3,NA,NA,NA,0.07,NA,NA,NA,75.100959502348,103.763500105169
2015-01-18,"Lake_Inlet",23,13,20,3,7,0.758,0.415,0.08,0.495,NA,NA,NA,0.26,0.34,NA,NA,166,128.4,NA,NA,NA,0.08,NA,NA,NA,72.8785124758617,84.201528773867
2015-01-25,"Lake_Inlet",36,13,20,16,7,0.86,0.387,0.16,0.547,NA,NA,NA,0.31,0.47,NA,NA,112,126.2,NA,NA,NA,0.23,NA,NA,NA,52.8267728222129,93.0469418975864
2015-02-01,"Lake_Inlet",30,17,22,8,5,0.69,0.397,0.1,0.497,NA,NA,NA,0.19,0.29,NA,NA,240,122.2,NA,NA,NA,0.16,NA,NA,NA,50.8611254613863,64.6495635660077
2015-02-08,"Lake_Inlet",32,17,23,9,6,0.497,0.389,0.09,0.479,NA,NA,NA,0.015,0.105,NA,NA,255,123.3,NA,NA,NA,0.29,NA,NA,NA,34.3450806444416,62.3081306803173
2015-02-15,"Lake_Inlet",35,18,30,5,12,0.66,0.384,0.1,0.484,NA,NA,NA,0.17,0.27,NA,NA,255,137.8,NA,NA,NA,0.28,NA,NA,NA,41.6998047261056,59.4608326650024
2015-02-22,"Lake_Inlet",41,14,38,3,24,0.517,0.409,0.07,0.479,NA,NA,NA,0.035,0.105,NA,NA,158,128.1,NA,NA,NA,0.13,NA,NA,NA,27.8846255180665,75.6598729689567
2015-03-08,"Lake_Inlet",30,16,28,2,12,0.505,0.397,0.05,0.447,NA,NA,NA,0.055,0.105,NA,NA,185,131.4,NA,NA,NA,0.21,NA,NA,NA,37.2244468956523,61.7796822859774
2015-03-15,"Lake_Inlet",64,22,47,17,25,1.041,0.678,0.09,0.768,NA,NA,NA,0.27,0.36,NA,NA,129,120.9,NA,NA,NA,0.23,NA,NA,NA,35.9690432101244,77.1963327160963
2015-03-23,"Lake_Inlet",19,9,13,6,4,0.705,0.382,0.08,0.462,NA,NA,NA,0.24,0.32,NA,NA,276,142.6,NA,NA,NA,0.09,NA,NA,NA,82.0528454239757,113.516135087732
2015-03-29,"Lake_Inlet",46,18,30,16,12,1.015,0.522,0.1,0.622,NA,NA,NA,0.39,0.49,NA,NA,232,135.9,NA,NA,NA,0.06,NA,NA,NA,48.7939908726911,76.4145411521312
2015-04-05,"Lake_Inlet",107,45,75,32,30,1.54,0.577,0.2,0.777,NA,NA,NA,0.76,0.96,NA,NA,81,121,NA,NA,NA,0.04,NA,NA,NA,31.8269537629155,38.1826999840552
2015-04-12,"Lake_Inlet",94,33,59,35,26,1.04,0.327,0.11,0.437,NA,NA,NA,0.6,0.71,NA,NA,60,146.5,NA,NA,NA,0.32,NA,NA,NA,24.4660362996493,29.2836782959497
2015-04-19,"Lake_Inlet",50,8,31,19,23,1.121,0.488,0.06,0.548,NA,NA,NA,0.57,0.63,NA,NA,98,92.4,NA,NA,NA,2.02,NA,NA,NA,49.578540558447,151.477699743694
2015-04-26,"Lake_Inlet",38,10,29,9,19,1.425,0.792,0.05,0.842,NA,NA,NA,0.58,0.63,NA,NA,116,96.6,NA,NA,NA,4.03,NA,NA,NA,82.925748034869,186.195946254293
2015-05-03,"Lake_Inlet",35,8,24,11,16,1.011,0.698,0.06,0.758,NA,NA,NA,0.25,0.31,NA,NA,265,103.8,NA,NA,NA,8.39,NA,NA,NA,63.8765190577162,209.525723368102
2015-05-10,"Lake_Inlet",35,7,25,10,18,0.849,0.286,0.03,0.316,NA,NA,NA,0.53,0.56,NA,NA,299,102.1,NA,NA,NA,15.89,NA,NA,NA,53.6411124431267,99.8268052534042
2015-05-17,"Lake_Inlet",26,5,17,9,12,0.772,0.393,0.04,0.433,NA,NA,NA,0.33,0.37,NA,NA,299,92.3,NA,NA,NA,13.44,NA,NA,NA,65.660182033763,191.503194128524
2015-05-24,"Lake_Inlet",21,1.5,5,16,3.5,0.398,0.145,0.03,0.175,NA,NA,NA,0.22,0.25,NA,NA,309,102.9,NA,NA,NA,11.03,NA,NA,NA,41.9104098004798,257.991216108481
2015-05-31,"Lake_Inlet",82,18,42,40,24,1.67,0.701,0.03,0.731,NA,NA,NA,0.93,0.96,NA,NA,91,83.4,NA,NA,NA,13.17,NA,NA,NA,45.0360973067419,89.8055137977619
2015-06-07,"Lake_Inlet",23,8,17,6,9,1.118,0.705,0.07,0.775,NA,NA,NA,0.34,0.41,NA,NA,302,92.3,NA,NA,NA,10.64,NA,NA,NA,107.490998612155,214.224849090078
2015-06-14,"Lake_Inlet",31,14,27,4,13,1.72,1.217,0.07,1.287,NA,NA,NA,0.43,0.5,NA,NA,231,91.9,NA,NA,NA,12.85,NA,NA,NA,122.694440103204,203.286548039765
